record_id,url,domain,gold_label,label_source,label_confidence,page_type,content_category,notes,source_batch_id,created_at
gl_f70923e6833e7b30,https://elpais.com/world/,elpais.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_8d1aefb362ce909d,https://elpais.com/politics/,elpais.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_5135dcdee253b37c,https://elpais.com/2024/06/15/global-markets-rally-on-inflation-data/,elpais.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b5b02bb6610290bb,https://wired.com/,wired.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_77de9a290de4fb2a,https://wired.com/reviews/,wired.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2888534792863607,https://wired.com/news/,wired.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_71b2aee662eb1edc,https://wired.com/2024/06/15/global-markets-rally-on-inflation-data/,wired.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e620c1e06ff8915c,https://arstechnica.com/,arstechnica.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e493cf07b90f98ba,https://arstechnica.com/reviews/,arstechnica.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_3eedf0f035a00b5d,https://arstechnica.com/news/,arstechnica.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_8f3af436c88d27e8,https://arstechnica.com/2024/06/15/global-markets-rally-on-inflation-data/,arstechnica.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_06cbaf185cf76fb8,https://techcrunch.com/,techcrunch.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f04c3dec56ff06ec,https://techcrunch.com/reviews/,techcrunch.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_126d96070b3d4916,https://techcrunch.com/news/,techcrunch.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_da136406415bac4b,https://techcrunch.com/2024/06/15/global-markets-rally-on-inflation-data/,techcrunch.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b1eb8af8980938cb,https://theverge.com/,theverge.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_d718b4a04cadbb0e,https://theverge.com/reviews/,theverge.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f5b4e1ff047897db,https://theverge.com/news/,theverge.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a6ff72eb7de36577,https://theverge.com/2024/06/15/global-markets-rally-on-inflation-data/,theverge.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_28e517659b8cf71f,https://engadget.com/,engadget.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_6429e2290e9272b8,https://engadget.com/reviews/,engadget.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_411e97fa8010ad38,https://engadget.com/news/,engadget.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_326881f6d7be9f6b,https://engadget.com/2024/06/15/global-markets-rally-on-inflation-data/,engadget.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_6a98631705e90cb9,https://cnet.com/,cnet.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e7e9c7c3d527b170,https://cnet.com/reviews/,cnet.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_0c7a124d1312a055,https://cnet.com/news/,cnet.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_6c21b8b6543278ea,https://cnet.com/2024/06/15/global-markets-rally-on-inflation-data/,cnet.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e904d4ee2ccfc4d8,https://zdnet.com/,zdnet.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_5e23bdc9a8c122d0,https://zdnet.com/reviews/,zdnet.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f5f9ae7bc74d640e,https://zdnet.com/news/,zdnet.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f81d49a1200f54d9,https://zdnet.com/2024/06/15/global-markets-rally-on-inflation-data/,zdnet.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_fda1bb0f06322d33,https://tomshardware.com/,tomshardware.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b89ad2e89c43a805,https://tomshardware.com/reviews/,tomshardware.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_8ae414a61472dce6,https://tomshardware.com/news/,tomshardware.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_9e5e2d1db75c22a1,https://tomshardware.com/2024/06/15/global-markets-rally-on-inflation-data/,tomshardware.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_ad3e3424a5190cec,https://anandtech.com/,anandtech.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_3eb9ccc8e2ad6c97,https://anandtech.com/reviews/,anandtech.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1f40d7181d6ab3f1,https://anandtech.com/news/,anandtech.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f1531f1f32cfc0c2,https://anandtech.com/2024/06/15/global-markets-rally-on-inflation-data/,anandtech.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b74090b9ba29c0e1,https://theregister.com/,theregister.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_4dd92f334f23907e,https://theregister.com/reviews/,theregister.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_766d593f728e77e6,https://theregister.com/news/,theregister.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2f499f3d90c9cf73,https://theregister.com/2024/06/15/global-markets-rally-on-inflation-data/,theregister.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_ecfe78db15685ecb,https://infoq.com/,infoq.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1c1541ddd5bcb925,https://infoq.com/reviews/,infoq.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_263b07f23b41f1bf,https://infoq.com/news/,infoq.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_070da816001f4782,https://infoq.com/2024/06/15/global-markets-rally-on-inflation-data/,infoq.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e3901c219a96acd4,https://oreilly.com/,oreilly.com,Non_MFA,editorial_publisher_allowlist,high,homepage,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_bff0ca0c237a1257,https://oreilly.com/reviews/,oreilly.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_5e34fba872bc221c,https://oreilly.com/news/,oreilly.com,Non_MFA,editorial_publisher_allowlist,high,category,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_41e000afdce2f1ef,https://oreilly.com/2024/06/15/global-markets-rally-on-inflation-data/,oreilly.com,Non_MFA,editorial_publisher_allowlist,high,article,technology,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_0a8e173d027cbfd6,https://marketwatch.com/,marketwatch.com,Non_MFA,editorial_publisher_allowlist,high,homepage,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_7244467f55d880ff,https://marketwatch.com/markets/,marketwatch.com,Non_MFA,editorial_publisher_allowlist,high,category,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_618e10a8172d9ba5,https://marketwatch.com/investing/,marketwatch.com,Non_MFA,editorial_publisher_allowlist,high,category,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_05bf2959ab2a8c47,https://marketwatch.com/2024/06/15/global-markets-rally-on-inflation-data/,marketwatch.com,Non_MFA,editorial_publisher_allowlist,high,article,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b19b69648c87845c,https://fortune.com/,fortune.com,Non_MFA,editorial_publisher_allowlist,high,homepage,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_c74cc03b62a1b006,https://fortune.com/leadership/,fortune.com,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_79059c3a8428b541,https://fortune.com/strategy/,fortune.com,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_58e9330a47744755,https://fortune.com/2024/06/15/global-markets-rally-on-inflation-data/,fortune.com,Non_MFA,editorial_publisher_allowlist,high,article,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_90a0cda2c4455ab5,https://businessinsider.com/,businessinsider.com,Non_MFA,editorial_publisher_allowlist,high,homepage,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_ce7cd523703fde32,https://businessinsider.com/leadership/,businessinsider.com,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1ae937e60cb5b05e,https://businessinsider.com/strategy/,businessinsider.com,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_495f14e88bac70c0,https://businessinsider.com/2024/06/15/global-markets-rally-on-inflation-data/,businessinsider.com,Non_MFA,editorial_publisher_allowlist,high,article,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_ea38804974521ad3,https://hbr.org/,hbr.org,Non_MFA,editorial_publisher_allowlist,high,homepage,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e1c6fe942a3d3330,https://hbr.org/leadership/,hbr.org,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_109f1fb7f8e2a3d0,https://hbr.org/strategy/,hbr.org,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1814e115d254e1c6,https://hbr.org/2024/06/15/global-markets-rally-on-inflation-data/,hbr.org,Non_MFA,editorial_publisher_allowlist,high,article,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f8514af2cad7940e,https://fastcompany.com/,fastcompany.com,Non_MFA,editorial_publisher_allowlist,high,homepage,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_44a8e794f6e20aea,https://fastcompany.com/leadership/,fastcompany.com,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_45f912aeed4cdd1c,https://fastcompany.com/strategy/,fastcompany.com,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_36debb7d017b0ea6,https://fastcompany.com/2024/06/15/global-markets-rally-on-inflation-data/,fastcompany.com,Non_MFA,editorial_publisher_allowlist,high,article,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_aaca938fd641a4d0,https://inc.com/,inc.com,Non_MFA,editorial_publisher_allowlist,high,homepage,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_eda2377e7de200c0,https://inc.com/leadership/,inc.com,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f4c85818b9d6cdc9,https://inc.com/strategy/,inc.com,Non_MFA,editorial_publisher_allowlist,high,category,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_286b24815ff7d05f,https://inc.com/2024/06/15/global-markets-rally-on-inflation-data/,inc.com,Non_MFA,editorial_publisher_allowlist,high,article,business,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_648dbdced895f1b0,https://seekingalpha.com/,seekingalpha.com,Non_MFA,editorial_publisher_allowlist,high,homepage,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_074a6c4d272182ad,https://seekingalpha.com/markets/,seekingalpha.com,Non_MFA,editorial_publisher_allowlist,high,category,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a2608f9efe34b6cd,https://seekingalpha.com/investing/,seekingalpha.com,Non_MFA,editorial_publisher_allowlist,high,category,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a246f1862e846742,https://seekingalpha.com/2024/06/15/global-markets-rally-on-inflation-data/,seekingalpha.com,Non_MFA,editorial_publisher_allowlist,high,article,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a8e6fe7346135cc6,https://morningstar.com/,morningstar.com,Non_MFA,editorial_publisher_allowlist,high,homepage,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1c4492782c620719,https://morningstar.com/markets/,morningstar.com,Non_MFA,editorial_publisher_allowlist,high,category,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_df8f71e6667a5395,https://morningstar.com/investing/,morningstar.com,Non_MFA,editorial_publisher_allowlist,high,category,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_ce4ac415a37dcc5e,https://morningstar.com/2024/06/15/global-markets-rally-on-inflation-data/,morningstar.com,Non_MFA,editorial_publisher_allowlist,high,article,finance,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_67865a18d6bf4028,https://espn.com/,espn.com,Non_MFA,editorial_publisher_allowlist,high,homepage,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1d522025e5bfb210,https://espn.com/nba/,espn.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_db0ed792de735e6f,https://espn.com/nfl/,espn.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_5dc2a3e19c45a0ba,https://espn.com/2024/06/15/global-markets-rally-on-inflation-data/,espn.com,Non_MFA,editorial_publisher_allowlist,high,article,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_4012039fec1c1d0d,https://sports.yahoo.com/,sports.yahoo.com,Non_MFA,editorial_publisher_allowlist,high,homepage,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_ab19b0e388bf4bf2,https://sports.yahoo.com/nba/,sports.yahoo.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_4859ee624a141c0f,https://sports.yahoo.com/nfl/,sports.yahoo.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e71f7fc0c6301764,https://sports.yahoo.com/2024/06/15/global-markets-rally-on-inflation-data/,sports.yahoo.com,Non_MFA,editorial_publisher_allowlist,high,article,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_c53c2b8da56db3e9,https://bleacherreport.com/,bleacherreport.com,Non_MFA,editorial_publisher_allowlist,high,homepage,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_fbcaebafdb9f3173,https://bleacherreport.com/nba/,bleacherreport.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_c23de141e5fd9a92,https://bleacherreport.com/nfl/,bleacherreport.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_0688d7d7d81561c8,https://bleacherreport.com/2024/06/15/global-markets-rally-on-inflation-data/,bleacherreport.com,Non_MFA,editorial_publisher_allowlist,high,article,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a6bf500441b82d00,https://theathletic.com/,theathletic.com,Non_MFA,editorial_publisher_allowlist,high,homepage,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_06ed85d5f8044940,https://theathletic.com/nba/,theathletic.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_252970e4595c2565,https://theathletic.com/nfl/,theathletic.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_015527e519c8afe6,https://theathletic.com/2024/06/15/global-markets-rally-on-inflation-data/,theathletic.com,Non_MFA,editorial_publisher_allowlist,high,article,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_d4000d74e0c2aa0d,https://skysports.com/,skysports.com,Non_MFA,editorial_publisher_allowlist,high,homepage,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_89aa45de2109fb25,https://skysports.com/nba/,skysports.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_670d567a5af43ff2,https://skysports.com/nfl/,skysports.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2efb73f521213961,https://skysports.com/2024/06/15/global-markets-rally-on-inflation-data/,skysports.com,Non_MFA,editorial_publisher_allowlist,high,article,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_6f12c74afde64d5f,https://nba.com/,nba.com,Non_MFA,editorial_publisher_allowlist,high,homepage,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_350e662ec210d2f5,https://nba.com/nba/,nba.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b90b6a590e97e356,https://nba.com/nfl/,nba.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2bd567edd5a75f28,https://nba.com/2024/06/15/global-markets-rally-on-inflation-data/,nba.com,Non_MFA,editorial_publisher_allowlist,high,article,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_41162e887beddc46,https://nfl.com/,nfl.com,Non_MFA,editorial_publisher_allowlist,high,homepage,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_fea2e91e4f7a6a16,https://nfl.com/nba/,nfl.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_eb1d856ffbe9d217,https://nfl.com/nfl/,nfl.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_34aa7515711ee2f3,https://nfl.com/2024/06/15/global-markets-rally-on-inflation-data/,nfl.com,Non_MFA,editorial_publisher_allowlist,high,article,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a894e074c0d00081,https://mlb.com/,mlb.com,Non_MFA,editorial_publisher_allowlist,high,homepage,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_be940535478a52b6,https://mlb.com/nba/,mlb.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_0fc0d6e10d2b4fb8,https://mlb.com/nfl/,mlb.com,Non_MFA,editorial_publisher_allowlist,high,category,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_c965cabfce3f45ef,https://mlb.com/2024/06/15/global-markets-rally-on-inflation-data/,mlb.com,Non_MFA,editorial_publisher_allowlist,high,article,sports,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
